timestamp,a_t,b_t,r2_lin,c_t,d_t,r2_pow
2025-04-03 13:30:00+00:00,9.898782951808554e-06,0.014182972880872023,0.8941662340550265,0.003177197727910491,0.3261506417179136,0.9474679689199319
2025-04-03 13:31:00+00:00,2.3725485172143687e-06,0.014391152517185085,0.9618001802022264,0.011020324938702426,0.07290550624918211,0.5277700291794138
2025-04-03 13:32:00+00:00,1.5582243175379392e-06,0.0046367665683267325,0.953845242963658,0.002980606800289607,0.12296191793956977,0.5471474023313823
2025-04-03 13:33:00+00:00,1.7948038447741965e-06,0.014482254741912576,0.9642799345898182,0.011792815278437898,0.05658806164708294,0.49939906625336283
2025-04-03 13:34:00+00:00,2.0139298638614163e-06,0.011390822675773482,0.6810689798157803,0.006130412288924442,0.1336718199665709,0.8714176306599439
2025-04-03 13:35:00+00:00,2.8159830455121123e-06,0.0041860487770953355,0.9642354141447841,0.0024207037459715894,0.17166205183357466,0.4932518233255936
2025-04-03 13:36:00+00:00,1.1333570032430218e-06,0.004490557118908355,0.8450921191750321,0.003581725338999424,0.07615119149530669,0.31757077817046253
2025-04-03 13:37:00+00:00,1.977108513114838e-06,0.005122852321725318,0.895230315075638,0.0024894668264962153,0.17442105533613034,0.7454022926068185
2025-04-03 13:38:00+00:00,1.2097499286242411e-06,0.004512576954048653,0.8980192497716601,0.0034492780930821406,0.08576854228742337,0.3761738735093737
2025-04-03 13:39:00+00:00,1.8877533839430163e-06,0.00953681312728311,0.9586270983998401,0.007001382414241551,0.08446472850237638,0.5374111836331479
2025-04-03 13:40:00+00:00,2.6146930354340993e-06,0.005408352463256736,0.9079123029583795,0.00215958125856522,0.21612299765543247,0.8172663954803295
2025-04-03 13:41:00+00:00,2.518277074594379e-06,0.006629758139886725,0.7328164407262201,0.002080177116375481,0.24325338089976606,0.9012081617009171
2025-04-03 13:42:00+00:00,5.246952804152239e-07,0.004764149976940139,0.8450921191750321,0.00414799815247712,0.042644627324003315,0.32685626778801724
2025-04-03 13:43:00+00:00,2.000632010990646e-06,0.00639680004782786,0.6766211860492111,0.0022836563692717918,0.21569422139910138,0.8824094309448153
2025-04-03 13:44:00+00:00,2.4895091055946395e-06,0.0063726186655539375,0.7764935359609191,0.0021119201058196493,0.23629646227540277,0.9089484392131296
2025-04-03 13:45:00+00:00,1.8793103027552263e-06,0.005096163839698587,0.8922294632648977,0.00255252760135771,0.16772222977367418,0.7347936424781647
2025-04-03 13:46:00+00:00,2.0147315905447256e-06,0.005227809763471716,0.8700520767451282,0.002437914974486383,0.18080358516810843,0.7623137898330616
2025-04-03 13:47:00+00:00,1.961347403508515e-06,0.009884432750614321,0.9368335317840163,0.006676732386926042,0.09882426779217858,0.6685252539896469
2025-04-03 13:48:00+00:00,1.1018220950066255e-06,0.004504732029780164,0.8450921191750321,0.0036050070796692633,0.07467216864507616,0.3182576148334266
2025-04-03 13:49:00+00:00,3.937685302450201e-06,0.007884638527536403,0.8087079030039678,0.0018454556850273673,0.302368086854137,0.9660228445919035
2025-04-03 13:50:00+00:00,2.0075493590822912e-06,0.005718514084816363,0.7774611151483363,0.0023515569469156118,0.19744718788007753,0.8314364321113874
