timestamp,a_t,b_t,r2_lin,c_t,d_t,r2_pow
2025-04-03 13:30:00+00:00,0.0002091526914151434,1.0750563942577287,0.7289989396186879,0.5692310621454123,0.1388563808110389,0.8789922077142941
2025-04-03 13:31:00+00:00,9.670521470072209e-05,0.28904972471895024,0.6383862371404376,0.09165159627845078,0.23611591603925078,0.8701166042747059
2025-04-03 13:32:00+00:00,6.9294079350322e-05,0.25192880711951837,0.848937353799531,0.12547250819410563,0.15911716362221925,0.8526432394351819
2025-04-03 13:33:00+00:00,6.775118434955332e-05,0.2558400633328697,0.8056809796317648,0.1251387192452954,0.16064502194592958,0.8558338690928962
2025-04-03 13:34:00+00:00,7.244134840398925e-05,0.2554129566425819,0.8242762334911158,0.122174246995027,0.16653358037683313,0.8565255925414741
2025-04-03 13:35:00+00:00,7.023392752127241e-05,0.3500174252701908,0.8003480706265224,0.20607139480122064,0.12209369818052343,0.7779686675703759
2025-04-03 13:36:00+00:00,6.658548583099685e-05,0.335811699442171,0.8264996502888644,0.20300054304505116,0.11744633798394466,0.766270566767048
2025-04-03 13:37:00+00:00,8.00233014399602e-05,0.2293166936552441,0.8442761711645841,0.10886364569794112,0.17453791579521355,0.7741455604558929
2025-04-03 13:38:00+00:00,5.722642171970436e-05,0.36665898794542745,0.761330679477812,0.24162035764267642,0.09694086171057305,0.715076562324154
2025-04-03 13:39:00+00:00,5.963091729440731e-05,0.3196547590964439,0.754474401150707,0.1891116264890722,0.1192008699947281,0.7802212586521723
2025-04-03 13:40:00+00:00,5.963091729440731e-05,0.3146547590964439,0.7544744011507071,0.18487587438638092,0.12072703081566721,0.7806940547923517
2025-04-03 13:41:00+00:00,4.79208646593607e-05,0.27595589238975804,0.725968247587639,0.16732984084072205,0.11318370041296656,0.7592218684421819
2025-04-03 13:42:00+00:00,4.024174908431613e-05,0.26499101288911986,0.7524018923804614,0.17391191412214693,0.09707509437284507,0.7321562150887537
2025-04-03 13:43:00+00:00,3.817603336237167e-05,0.26104254305117336,0.7685103321070913,0.1782239474865096,0.08961091749015875,0.6923994706143354
2025-04-03 13:44:00+00:00,3.3481712432559066e-05,0.24886050348094085,0.7726091251298596,0.17644461462104197,0.08156704888845435,0.6669925089522148
2025-04-03 13:45:00+00:00,3.074426224307777e-05,0.24883497956579137,0.7721347090280184,0.18018836032431038,0.07643775666405013,0.6704305435826932
2025-04-03 13:46:00+00:00,2.7540185894197944e-05,0.24731024412217575,0.7722951049252234,0.18578870488266602,0.06837055486690836,0.642834644655107
2025-04-03 13:47:00+00:00,5.5657467856506675e-05,0.08573160434891887,0.6587447477460102,0.01265036723157816,0.3775458409815459,0.8450794969209414
2025-04-03 13:48:00+00:00,2.6347781495011018e-05,0.0853965819942753,0.7921205074202137,0.042767237850227346,0.1609852298338181,0.7372314365761949
2025-04-03 13:49:00+00:00,3.028046793215277e-05,0.11839888176514084,0.6396869913060184,0.05171548958365067,0.17659424387405637,0.8128361065912344
2025-04-03 13:50:00+00:00,4.172415306866959e-05,0.08886125047644844,0.6376446394411575,0.020376765370621018,0.29821629223820945,0.8434379690644646
2025-04-03 13:51:00+00:00,3.3736628087154074e-05,0.11198718439347685,0.7337625254175612,0.050725877711158746,0.17615689411426944,0.7909967540644676
2025-04-03 13:52:00+00:00,3.556735089787044e-05,0.0857599088806085,0.6880867053956254,0.028578622346529695,0.23530575133020865,0.7964105822911298
2025-04-03 13:53:00+00:00,4.720912560425376e-05,0.09206814339328898,0.6891117535184783,0.021617329465429245,0.29884956976458565,0.8579995980495561
2025-04-03 13:54:00+00:00,6.042152473261542e-05,0.09397141135862841,0.7117982821672122,0.01655275582891147,0.3526936575143407,0.8734786776657515
2025-04-03 13:55:00+00:00,5.6248756353662604e-05,0.11332025233831869,0.6542045354645881,0.01873617990031113,0.3525251226689198,0.9051672007258199
2025-04-03 13:56:00+00:00,4.647546443047026e-05,0.17048279814325418,0.7971113187579041,0.08440509226572912,0.1593761223667223,0.8195924018500745
2025-04-03 13:57:00+00:00,5.148308650741942e-05,0.10364973169303297,0.750398275388753,0.035533601720191516,0.23843103558299353,0.7634985084094817
2025-04-03 13:58:00+00:00,5.956272062429997e-05,0.09575628690858778,0.7328949695332428,0.02424653950753653,0.2950823237804183,0.7953729353215773
2025-04-03 13:59:00+00:00,5.782949612374726e-05,0.0926863330429499,0.702768191593135,0.017133153151767725,0.3441547566852723,0.8661127893915044
2025-04-03 14:00:00+00:00,6.792024484935446e-05,0.08585157882933997,0.730220375595724,0.011687536040432182,0.4017498962766159,0.8755229029757025
2025-04-03 14:01:00+00:00,8.133601999009281e-05,0.12913285786097217,0.9095332727405593,0.035963939761109044,0.28734254046295826,0.9151474405520338
2025-04-03 14:02:00+00:00,3.6658473217619204e-05,0.26656049091148676,0.7030175206656953,0.15943368069260128,0.11122147143804556,0.9212154535948739
2025-04-03 14:03:00+00:00,3.2207720782912765e-05,0.2101194492329241,0.5580571419565354,0.09689355071741412,0.15638799018499447,0.9317640559076924
2025-04-03 14:04:00+00:00,3.816798217680202e-05,0.15519095973919173,0.6919007725175415,0.0692143120424257,0.17310550195012692,0.8770290085979771
2025-04-03 14:05:00+00:00,3.487000973638553e-05,0.16217596421695302,0.5941076404348041,0.06474394908536132,0.18765672850711143,0.9186481334468791
2025-04-03 14:06:00+00:00,2.8893525913670712e-05,0.11146242005060969,0.519256331157061,0.036444344227132296,0.22273092169020828,0.8321898268804362
2025-04-03 14:07:00+00:00,2.1797930225010554e-05,0.08440779227580082,0.5893608272208191,0.035666612629740004,0.1815090058856812,0.7726412394895181
2025-04-03 14:08:00+00:00,1.6207244944522126e-05,0.08159247622394174,0.5958028025763346,0.03688749119705906,0.16489143274704268,0.8848439387711092
2025-04-03 14:09:00+00:00,1.3465548568458505e-05,0.0512484049604322,0.6445247001426362,0.023126971361733743,0.17170243276871613,0.7725057495415666
2025-04-03 14:10:00+00:00,1.8910528961476614e-05,0.10958033917516465,0.4539230034304135,0.03523543057430697,0.2164885637058752,0.8144336943942163
2025-04-03 14:11:00+00:00,2.0186948729023456e-05,0.05166782928260651,0.5099803696043634,0.00988669969483752,0.3158145377416575,0.7890700837299622
2025-04-03 14:12:00+00:00,1.4146671937491916e-05,0.0848820608292277,0.7283413096386309,0.05218200303733047,0.11002460018597193,0.7659192100818764
2025-04-03 14:13:00+00:00,1.8740858412456718e-05,0.06319449930820419,0.7661662065502599,0.032269096659141405,0.1559213451603182,0.7140578674290449
2025-04-03 14:14:00+00:00,2.07313296876792e-05,0.07899580237089529,0.5565432832639498,0.028552995952781376,0.20706406079355988,0.8270610813602164
2025-04-03 14:15:00+00:00,1.4469513888380522e-05,0.09014651336861858,0.49703048372363234,0.041418298315189575,0.1570611668089934,0.8687093063110989
2025-04-03 14:16:00+00:00,9.798919236804026e-06,0.08305894694523955,0.5859097569479507,0.052245258537446854,0.09933593790909104,0.81705360175673
2025-04-03 14:17:00+00:00,1.1246307372078779e-05,0.07418596458542276,0.5778641118122796,0.04129359510980985,0.12424770067999155,0.8152058089368531
2025-04-03 14:18:00+00:00,1.647954993008836e-05,0.06004139845242714,0.672967533446801,0.02502908607723877,0.18670613873048644,0.849007859864185
2025-04-03 14:19:00+00:00,1.8648487565976825e-05,0.052526675020680674,0.5436799734668885,0.013289166272031376,0.27135727185001357,0.812418921748161
2025-04-03 14:20:00+00:00,2.2887043774691743e-05,0.041316599019528895,0.6604487194916772,0.009647896116781407,0.3006217809808538,0.7895680963130757
2025-04-03 14:21:00+00:00,2.795437124667218e-05,0.05934953384431056,0.548762004924896,0.008587152937435167,0.36640577513564143,0.8160841125443519
2025-04-03 14:22:00+00:00,2.5624138671508013e-05,0.05199051642130488,0.5805341310078671,0.008899756314361023,0.3430582764472217,0.8222205752850847
2025-04-03 14:23:00+00:00,1.6030949749025757e-05,0.05727297315295396,0.5663398095018124,0.018793844797231424,0.2255748502592508,0.8506116787791412
2025-04-03 14:24:00+00:00,2.450614343965271e-05,0.10279019614058461,0.5978879901499592,0.04148327664868886,0.18781488664248971,0.8661249355116456
2025-04-03 14:25:00+00:00,1.7605278145840807e-05,0.0737756544534813,0.7164316308899807,0.03588419189333824,0.15792692246347728,0.8380267408389438
2025-04-03 14:26:00+00:00,1.2265327974660997e-05,0.05102264926806296,0.7722660487913872,0.030088838880670196,0.1258365532680561,0.6583924229794604
2025-04-03 14:27:00+00:00,1.5158756524476397e-05,0.0388684271491424,0.7518154971566392,0.015978449289949546,0.20034148184514686,0.756746779500539
2025-04-03 14:28:00+00:00,2.316363398999032e-05,0.05380402535608573,0.6252127338193627,0.012267527626907441,0.29616152596329975,0.8662342216214912
2025-04-03 14:29:00+00:00,1.3410837890400999e-05,0.05116949703638089,0.5674992735372988,0.01665486849398441,0.2247310037147988,0.885001109722964
2025-04-03 14:30:00+00:00,4.974102190564736e-06,0.048706181823949556,0.8978318749926647,0.03719892142733552,0.06455554661812532,0.7232987450595925
2025-04-03 14:31:00+00:00,1.3668724972730798e-05,0.06275813709270064,0.767911452983711,0.03645982238477237,0.12591986775230166,0.7259807590748397
2025-04-03 14:32:00+00:00,1.746942067285989e-05,0.07503511660480768,0.5844859486431888,0.031077908151602416,0.1824440149874245,0.8422665693387766
2025-04-03 14:33:00+00:00,1.3977229912909376e-05,0.06651959287145288,0.5038002833349864,0.02622518962329583,0.1872800154487153,0.8258361414548911
2025-04-03 14:34:00+00:00,7.010604119540364e-06,0.09022025593760905,0.584505802180644,0.06435064014032246,0.07221161503064495,0.8771530648813806
2025-04-03 14:35:00+00:00,2.2994897792353885e-05,0.05119140069496808,0.6204494490648371,0.00729553231736534,0.37252084871170527,0.8795234146510155
2025-04-03 14:36:00+00:00,9.366407761778219e-06,0.057941703403830626,0.5609323910383661,0.030807478703575274,0.13301834711770577,0.8076137083418019
2025-04-03 14:37:00+00:00,1.0115365919722402e-05,0.03924448224390744,0.6687704040879814,0.01872398986121451,0.16212824724938052,0.7586477008154091
2025-04-03 14:38:00+00:00,8.824204800843331e-06,0.057879193183066016,0.7305562709422759,0.03705078060777481,0.1013353747992449,0.7559042811534578
2025-04-03 14:39:00+00:00,1.0044247113857147e-05,0.09418049632140321,0.4907187285681439,0.05621645051756079,0.1064073952636402,0.8552646073307621
2025-04-03 14:40:00+00:00,6.626046539434803e-06,0.06980852845757596,0.3747100123574457,0.036092407682735334,0.12839701799429012,0.8222874462286138
2025-04-03 14:41:00+00:00,6.7563004663216224e-06,0.026403897233548804,0.7785664818132841,0.014322475703212203,0.14194857482257311,0.734770808310532
2025-04-03 14:42:00+00:00,9.749346393267012e-06,0.036103098869456784,0.6986416891639031,0.015326660620090561,0.18377939818479405,0.8725395031683821
2025-04-03 14:43:00+00:00,1.2590154537668105e-05,0.047377153849532574,0.7002261193301634,0.01797395656258737,0.20274177556736267,0.943047050766989
2025-04-03 14:44:00+00:00,1.196453417861753e-05,0.03796427839718109,0.7679883187081016,0.017978594488446003,0.170611820915022,0.7599810668884024
2025-04-03 14:45:00+00:00,1.2794249432044179e-05,0.04014886875401108,0.7618235934768953,0.017604839196746713,0.18401251334059163,0.816887302328588
2025-04-03 14:46:00+00:00,1.1298392154279008e-05,0.058224530689135995,0.7721373579298607,0.034544773367834646,0.119747643950701,0.7674313952639127
2025-04-03 14:47:00+00:00,9.205121973240802e-06,0.03893982741463581,0.583019075364313,0.01546058184723016,0.19007258968663884,0.8635386781331373
2025-04-03 14:48:00+00:00,1.0446969153471305e-05,0.03101723166253053,0.6228250864893536,0.007414236501016779,0.28331418973540196,0.9280928478030483
2025-04-03 14:49:00+00:00,7.643204905771798e-06,0.03221490056685773,0.7668103867345548,0.017360629824015972,0.14094107375299664,0.7741073630550037
